EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E013861,Chị Vi Mai,2005-08-11,Nam,24545233,2034-03-25,,D100
E013862,Ông Hưng Mai,1997-03-25,Nữ,26406215,2040-04-09,,D054
E013863,Quý ông Quang Vũ,1989-11-24,Nữ,32770388,2032-03-14,,D061
E013864,Châu Đức Đặng,1991-07-09,Nam,32770388,2018-08-20,,D061
E013865,Vi Nguyễn,2006-03-26,Nam,34729139,2029-03-02,,D027
E013866,Hoàng Nguyễn,1988-02-25,Nữ,40000000,2019-11-30,,D105
E013867,Trung Phú Dương,1991-01-02,Nam,17187826,2037-07-24,2045-09-16,D029
E013868,Phúc Đức Đặng,1979-03-03,Nữ,25312896,2027-02-21,,D032
E013869,Dương Mai,1979-08-08,Nam,40000000,2006-11-12,,D098
E013870,Khoa Nguyễn,1979-12-20,Nữ,37851000,2014-09-25,,D068
E013871,Lâm Lê,2004-12-29,Nam,38780953,2036-06-13,,D096
E013872,Anh Quang Vũ,2005-03-25,Nam,19497965,2024-02-19,,D048
E013873,Bà Lâm Vũ,2004-04-08,Nam,10879417,2039-12-24,,D078
E013874,Huy Mai Bảo Phạm,1995-09-30,Nữ,25383404,2037-10-28,,D002
E013875,Nhiên Đức Nguyễn,1987-06-16,Nữ,27488130,2009-05-30,,D031
E013876,Hạnh Trần,1991-11-30,Nam,24728104,2012-03-11,2018-08-01,D062
E013877,Bà Mai Mai,1989-01-05,Nữ,29469380,2023-02-04,,D103
E013878,Bà Hương Trần,1981-03-31,Nam,40000000,2005-07-04,,D014
E013879,Cô Lâm Mai,1988-05-02,Nữ,37843241,2021-01-21,,D094
E013880,Ngọc Phạm,1988-06-03,Nam,31817866,2008-02-26,,D003
E013881,Quý cô Hồng Hoàng,2002-05-03,Nữ,25852248,2041-12-11,,D026
E013882,Bà Bảo Bùi,2001-06-07,Nam,28603236,2037-07-08,,D065
E013883,Cô Linh Nguyễn,2003-05-25,Nữ,24720632,2044-03-29,,D058
E013884,Minh Lê,1988-06-18,Nam,28728286,2027-06-30,,D079
E013885,Ngọc Mai,2005-06-07,Nam,27488130,2027-06-13,,D031
E013886,Phúc Trí Phạm,1982-10-30,Nam,10879417,2001-03-02,,D078
E013887,Lâm Nguyễn,1994-07-18,Nữ,34969054,2027-06-12,2035-09-10,D050
E013888,Nam Quang Dương,1983-04-25,Nam,36093326,2033-04-07,,D037
E013889,Yến Bùi,1992-05-13,Nam,38188908,2034-02-25,,D011
E013890,An Trí Trần,1992-08-14,Nam,10879417,2027-05-15,2054-04-29,D078
E013891,Cô Linh Vũ,1999-04-14,Nam,25852248,2027-04-10,,D026
E013892,Quý cô An Lê,1981-09-09,Nữ,24545233,2030-03-06,,D100
E013893,Dũng Văn Vũ,2002-04-03,Nam,12420804,2020-09-24,,D005
E013894,Cô Hạnh Trần,1989-09-16,Nam,26704750,2027-04-22,,D088
E013895,Vũ Mai Bảo Vũ,1992-03-01,Nam,28080468,2028-05-05,2051-10-14,D069
E013896,Quý ông Anh Vũ,1980-02-08,Nữ,40000000,2005-10-08,,D007
E013897,Quang Nguyễn,1989-12-02,Nam,17187826,2012-10-09,,D029
E013898,Cô Duyên Phạm,1996-01-26,Nam,30987661,2037-03-25,2062-06-20,D066
E013899,Bảo Tấn Trần,1982-06-17,Nữ,26643843,2019-10-09,,D020
E013900,Thành Phú Đặng,1998-04-03,Nữ,23060627,2025-08-16,2050-04-06,D074
E013901,Hưng Bảo Phạm,1999-12-27,Nữ,40000000,2034-06-20,,D021
E013902,Anh Bùi,1999-05-10,Nam,36610231,2032-07-10,,D055
E013903,Kim Thế Vũ,2001-02-18,Nam,13850282,2023-01-22,,D067
E013904,Thành Phạm,2001-05-16,Nam,19422604,2020-06-25,,D064
E013905,Lâm Trần,2006-05-23,Nam,20267754,2055-07-26,,D013
E013906,Ông Tùng Đặng,1996-03-19,Nam,40000000,2016-06-21,,D077
E013907,Vũ Đức Dương,1991-09-29,Nam,20621383,2040-11-02,2065-01-01,D081
E013908,Tú Phạm,1994-07-22,Nữ,34729139,2038-10-13,2052-10-15,D027
E013909,Bảo Vũ,2005-04-19,Nam,32559595,2024-11-10,,D016
E013910,Ông Thành Lê,2004-06-20,Nam,24728104,2027-01-30,,D062
E013911,Quang Vũ,2002-03-20,Nữ,37423987,2037-03-16,,D018
E013912,Chị Hải Hoàng,1986-04-12,Nam,40000000,2006-02-10,2020-01-02,D035
E013913,Anh Trí Trần,2002-02-10,Nữ,40000000,2050-08-23,,D091
E013914,Lâm Trần,1984-11-07,Nữ,27488130,2028-07-13,2034-12-24,D031
E013915,Quý cô Hà Trần,1996-03-10,Nữ,20950077,2025-11-20,,D022
E013916,Quý cô Lâm Mai,2001-02-02,Nữ,24545233,2041-09-16,,D100
E013917,Hạnh Bùi,1980-05-11,Nữ,11416012,2028-11-01,,D041
E013918,Bảo Văn Đặng,2005-07-02,Nữ,40000000,2036-03-30,,D098
E013919,Bác Minh Nguyễn,1981-04-26,Nữ,31307318,2015-05-14,,D009
E013920,Quang Mai Vũ,1989-10-14,Nữ,40000000,2020-08-08,,D105
E013921,Thành Xuân Phạm,1979-05-05,Nữ,35346307,2013-01-11,,D017
E013922,Huy Phạm,2005-04-12,Nam,27970033,2041-12-31,,D072
E013923,Khoa Thị Hoàng,1999-06-09,Nữ,19262519,2043-06-27,,D006
E013924,Lâm Mai,1999-10-02,Nam,19422604,2028-03-30,,D064
E013925,Bảo Dương,1995-07-27,Nữ,35648224,2024-01-31,,D090
E013926,Bà Khoa Trần,1989-10-31,Nam,25432136,2029-11-06,2034-11-22,D004
E013927,Dương Bùi,1996-10-11,Nữ,14207841,2025-07-28,,D083
E013928,Thành Xuân Vũ,1991-10-03,Nữ,25432136,2014-01-08,,D004
E013929,Lâm Trần,1992-12-12,Nam,16128169,2030-02-19,,D044
E013930,Cô Dương Trần,1988-06-05,Nam,35192095,2026-09-15,,D071
E013931,Cô Thành Mai,1992-10-01,Nam,25852248,2019-05-18,,D026
E013932,Phương Dương,1980-12-14,Nữ,16935077,2015-01-29,2027-04-23,D045
E013933,Xuân Trần,2005-04-29,Nữ,15210143,2026-12-29,,D047
E013934,Quý cô Chi Trần,1979-02-26,Nữ,40000000,2009-03-28,,D021
E013935,Bà Chi Đặng,1995-07-02,Nam,30987661,2024-02-28,,D066
E013936,Hạnh Phạm,2003-12-07,Nữ,26598909,2045-02-28,,D034
E013937,Trung Văn Phạm,1979-08-19,Nam,40000000,2023-07-09,,D098
E013938,Nhật Hải Đặng,2005-01-28,Nam,40000000,2053-03-15,,D007
E013939,Vân Hoàng,2001-04-25,Nam,10269551,2043-02-23,,D030
E013940,Quý cô Linh Lê,1997-06-23,Nam,25681902,2025-11-06,,D039
E013941,Minh Lê,1996-12-06,Nam,11416012,2018-03-06,,D041
E013942,Anh Vũ Trần,1981-12-09,Nam,26910628,2007-07-29,,D085
E013943,Cô Nhật Trần,1989-12-01,Nam,40000000,2010-10-20,,D084
E013944,Bác Trung Bùi,1988-04-08,Nam,30125312,2028-12-30,,D082
E013945,Hoàng Đức Dương,1981-03-07,Nam,40000000,2027-12-12,2029-08-13,D007
E013946,Nhiên Bùi,1992-04-11,Nam,25852248,2029-07-25,2037-09-07,D026
E013947,Yến Trần,2006-03-11,Nam,40000000,2054-04-10,2079-11-05,D098
E013948,Lan Mai,1979-02-27,Nữ,19300443,2002-07-23,,D052
E013949,Chị Hà Đặng,1994-04-03,Nam,26643843,2022-07-05,2025-01-06,D020
E013950,Bà Khoa Bùi,1991-01-02,Nam,40000000,2037-10-17,,D028
E013951,Hưng Đức Mai,1989-12-03,Nữ,26064367,2015-10-14,,D040
E013952,Anh Hữu Trần,1981-01-21,Nữ,10879417,2018-12-31,2034-09-26,D078
E013953,Quang Trí Đặng,1982-11-24,Nam,27247584,2003-06-12,2010-10-20,D080
E013954,Bà Lâm Vũ,1996-06-23,Nam,16935077,2037-01-27,,D045
E013955,Minh Trần,1989-11-20,Nữ,10752667,2012-06-30,,D024
E013956,Nhật Bùi,1997-12-23,Nam,17325449,2018-11-04,,D101
E013957,Cô Khoa Đặng,1984-08-06,Nam,10752667,2003-04-20,2021-12-28,D024
E013958,Vân Nguyễn,1995-07-05,Nam,34729139,2021-01-10,2026-09-09,D027
E013959,Bà Nhật Phạm,1986-03-23,Nam,26598909,2032-09-08,,D034
E013960,Dũng Văn Trần,1986-07-15,Nữ,35192095,2025-02-09,2034-10-08,D071
E013961,Huy Mai,2005-11-05,Nam,16211196,2050-07-24,,D015
E013962,Thành Mai Hoàng,2000-04-23,Nam,40000000,2037-05-08,,D042
E013963,Quý cô Hạnh Đặng,2004-08-02,Nữ,31183332,2054-05-20,,D075
E013964,Dũng Trí Lê,1999-09-06,Nữ,20621383,2038-10-02,,D081
E013965,Cô Hương Phạm,1994-11-11,Nữ,32559595,2014-01-12,2019-03-24,D016
E013966,Cô Hải Phạm,1989-10-18,Nam,25383404,2009-06-06,,D002
E013967,Nam Thị Lê,2004-03-16,Nữ,32813640,2052-04-09,,D057
E013968,Quý cô Lâm Nguyễn,1993-07-30,Nam,25383404,2013-02-21,,D002
E013969,Bà Hồng Đặng,1985-11-02,Nữ,37843241,2033-05-20,,D094
E013970,Thảo Hoàng,2004-09-23,Nam,35648224,2041-12-11,,D090
E013971,Vũ Nguyễn,2005-06-30,Nữ,33628164,2044-04-10,,D073
E013972,Hưng Đặng,2004-07-03,Nam,10269551,2052-02-14,,D030
E013973,Ông Dũng Trần,2004-03-24,Nam,36610231,2044-05-19,,D055
E013974,Nhiên Lê,2000-07-27,Nữ,24728104,2022-12-16,,D062
E013975,Thành Đặng,2004-09-09,Nam,34969054,2051-12-09,,D050
E013976,Hà Đặng,1997-08-02,Nam,25852248,2041-11-26,,D026
E013977,Quý cô Nhật Đặng,1992-09-25,Nữ,24571598,2027-08-30,,D087
E013978,Quang Xuân Mai,2001-03-27,Nam,28387010,2033-08-31,,D025
E013979,Trọng Lê,1979-09-25,Nam,20267754,1999-03-21,,D013
E013980,Ông Tùng Dương,1987-11-19,Nữ,40000000,2018-11-27,,D028
E013981,Trọng Đức Dương,2001-05-31,Nữ,26288777,2045-05-27,2068-07-11,D051
E013982,Duyên Phạm,1979-03-02,Nữ,11416012,2016-07-23,,D041
E013983,Chị Linh Phạm,1991-02-07,Nam,35648224,2030-01-16,2050-01-30,D090
E013984,Trọng Lê,2001-07-26,Nữ,32813640,2047-07-23,2061-10-15,D057
E013985,Kim Nguyễn,1991-10-17,Nữ,16211196,2031-08-27,,D015
E013986,Yến Vũ,1979-01-28,Nữ,17325449,2023-06-14,,D101
E013987,Quý ông Hưng Mai,2002-01-26,Nữ,33351309,2050-09-11,,D046
E013988,Chị Chi Đặng,1981-06-14,Nam,35346307,2007-01-13,,D017
E013989,Chi Dương,1999-08-08,Nữ,40000000,2031-10-09,,D063
E013990,Anh Hưng Bùi,1986-09-22,Nữ,25312896,2024-05-01,,D032
E013991,Hưng Lê,2005-04-10,Nữ,33351309,2048-02-01,,D046
E013992,Bà Ngọc Trần,2004-11-25,Nam,19300443,2053-04-30,,D052
E013993,Huy Mai,1998-06-19,Nữ,40000000,2035-09-04,2040-09-29,D028
E013994,Chị Ánh Mai,2000-11-10,Nữ,26704750,2023-08-23,,D088
E013995,Tú Nguyễn,2004-08-26,Nam,40000000,2050-12-01,,D063
E013996,Anh Hoàng Mai,1993-08-27,Nam,20621383,2018-05-22,,D081
E013997,Minh Bùi,1999-06-22,Nam,24571598,2039-10-31,,D087
E013998,Vũ Thị Lê,1995-09-06,Nam,40000000,2043-10-07,,D028
E013999,Quý ông Anh Dương,1993-11-15,Nữ,15210143,2041-10-13,,D047
E014000,Nhiên Đặng,1987-08-24,Nữ,33628164,2031-03-27,,D073
E014001,Quý cô Hải Bùi,1984-07-07,Nam,14552387,2020-01-03,,D059
E014002,Trọng Hoàng,2001-07-20,Nam,17325449,2026-08-09,2045-04-13,D101
E014003,Kim Trần,2002-12-25,Nam,27488130,2036-03-30,,D031
E014004,Trung Vũ,2002-10-06,Nữ,26643843,2026-03-22,,D020
E014005,Xuân Vũ,1980-12-11,Nữ,31307318,1999-06-23,,D009
E014006,Bà Thảo Trần,1992-03-30,Nữ,35192095,2019-10-27,,D071
E014007,Thành Văn Lê,1988-05-01,Nam,11416012,2026-11-26,2046-06-27,D041
E014008,Bác Phúc Vũ,1980-07-11,Nữ,40000000,2025-12-26,,D014
E014009,Hương Trần,2004-10-23,Nữ,31817866,2026-09-13,2036-09-04,D003
E014010,Hà Thế Hoàng,1994-06-09,Nam,17187826,2014-10-19,,D029
E014011,Trung Đặng,2003-11-25,Nam,27723417,2025-01-16,,D001
E014012,Tùng Bùi,1983-08-28,Nữ,10752667,2031-07-08,,D024
E014013,Hoàng Lê,1981-04-17,Nam,40000000,2018-06-25,,D021
E014014,Chị Thảo Vũ,1989-03-16,Nữ,40000000,2016-12-12,,D056
E014015,Dũng Vũ,1994-04-02,Nữ,40000000,2029-11-17,,D056
E014016,Linh Hoàng,1990-11-10,Nam,25312896,2020-02-29,,D032
E014017,Thành Lê,1987-04-29,Nam,19262519,2006-06-07,,D006
E014018,Chị Xuân Dương,2003-07-04,Nam,40000000,2036-10-16,2046-05-16,D035
E014019,An Trần,1992-01-25,Nam,30987661,2010-10-30,,D066
E014020,Cô Khoa Nguyễn,1984-02-07,Nữ,32813640,2009-01-21,,D057
E014021,Nhiên Trần,1996-01-20,Nữ,40000000,2042-11-23,2066-11-16,D056
E014022,Dương Phạm,1998-01-05,Nam,32813640,2041-05-25,,D057
E014023,Cô An Vũ,2002-12-21,Nam,26598909,2027-11-09,2037-10-21,D034
E014024,Dương Bùi,2003-12-13,Nam,31307318,2023-01-28,,D009
E014025,Chị Thành Bùi,1996-02-23,Nữ,24571598,2043-10-26,,D087
E014026,Tùng Phạm,1992-12-13,Nam,40000000,2032-08-14,2041-05-04,D084
E014027,Quý cô Chi Mai,1988-09-27,Nam,23060627,2017-12-21,2032-12-24,D074
E014028,Bà Ngọc Đặng,1979-01-22,Nam,40000000,2006-12-11,,D077
E014029,Cô Chi Hoàng,1995-05-11,Nữ,24728104,2038-04-04,,D062
E014030,Chị Duyên Hoàng,2001-03-07,Nam,33351309,2050-05-02,,D046
E014031,Lâm Hữu Phạm,1984-12-27,Nam,31520750,2026-03-12,2044-09-23,D102
E014032,Hoàng Mai Phạm,1996-06-13,Nữ,35648224,2030-09-22,2041-10-14,D090
E014033,Thành Hoàng Lê,1988-06-21,Nữ,31817866,2024-10-13,,D003
E014034,Bà Hạnh Phạm,1989-02-13,Nam,16522869,2022-06-20,2044-04-26,D036
E014035,Hoàng Mai,2002-07-01,Nam,15210143,2048-08-03,,D047
E014036,Vi Bùi,1990-03-28,Nam,26064367,2033-06-22,,D040
E014037,Hạnh Vũ,1996-07-07,Nam,37843241,2027-02-20,2029-07-09,D094
E014038,Thành Hoàng,1997-01-10,Nữ,40000000,2042-12-31,2049-07-28,D070
E014039,Lan Mai,2006-04-04,Nữ,28603236,2055-12-26,,D065
E014040,Minh Dương,1994-04-09,Nam,13237538,2040-09-08,,D093
E014041,Vi Đặng,2002-09-14,Nam,24631859,2050-08-22,,D008
E014042,Quý cô Lâm Dương,1999-07-07,Nữ,37851000,2020-01-18,,D068
E014043,Anh Trọng Nguyễn,1998-08-08,Nữ,26288777,2043-01-23,,D051
E014044,Nhật Mai Bảo Bùi,1980-04-05,Nữ,20621383,2006-08-31,,D081
E014045,Quý cô Kim Vũ,1983-09-15,Nữ,40000000,2014-04-05,,D084
E014046,An Dương,1979-05-25,Nam,28080468,2026-12-13,,D069
E014047,Cô Nhật Vũ,1984-09-15,Nam,25852248,2025-09-25,,D026
E014048,Hoàng Văn Bùi,1997-01-30,Nam,18533053,2028-11-04,2042-09-25,D104
E014049,Cô Phương Dương,2001-10-09,Nữ,40000000,2030-10-13,,D007
E014050,Huy Mai,1983-06-29,Nam,37888666,2028-02-27,,D095
E014051,Trọng Hoàng,1984-03-30,Nữ,17187826,2008-09-27,,D029
E014052,Linh Trần,1990-01-27,Nam,38590951,2034-04-02,2053-11-27,D023
E014053,Yến Hoàng,1986-06-04,Nữ,31520750,2026-09-25,2042-03-08,D102
E014054,Trung Dương,1982-08-20,Nam,26598909,2027-07-23,,D034
E014055,Lâm Tấn Vũ,1993-12-29,Nữ,24728104,2016-12-17,2022-02-09,D062
E014056,Hạnh Quang Đặng,1982-04-24,Nữ,14268244,2030-05-16,,D089
E014057,Chị Hà Nguyễn,1998-03-20,Nữ,38590951,2020-11-27,,D023
E014058,An Xuân Trần,1979-10-27,Nam,31817866,2011-10-11,,D003
E014059,Hải Quang Đặng,1994-08-06,Nữ,12420804,2020-05-25,,D005
E014060,Quý cô Yến Bùi,1986-11-30,Nữ,27247584,2008-10-09,,D080
E014061,Thảo Đặng,1986-11-17,Nữ,26288777,2023-03-23,,D051
E014062,Huy Thị Trần,1991-12-18,Nam,10563918,2041-06-05,2063-05-11,D012
E014063,Quý cô Thành Nguyễn,2003-11-29,Nữ,27723417,2050-12-19,,D001
E014064,Quý cô Vân Đặng,1982-05-13,Nam,26704750,2029-02-02,,D088
E014065,Chị Vi Trần,1997-03-03,Nữ,40000000,2041-07-11,,D070
E014066,Thành Hoàng,2002-09-22,Nữ,28387010,2048-10-14,,D025
E014067,Cô Xuân Bùi,1996-07-18,Nữ,32813640,2031-12-16,2047-01-11,D057
E014068,Hưng Mai,1979-02-04,Nam,29469380,2015-05-31,2019-12-11,D103
E014069,Hồng Đặng,1983-06-27,Nam,40000000,2015-09-01,2034-02-18,D049
E014070,Duyên Lê,1987-06-23,Nữ,27970033,2016-08-30,2016-10-29,D072
E014071,Minh Quang Phạm,2005-05-13,Nữ,23060627,2035-11-29,,D074
E014072,Hưng Tấn Lê,1992-05-19,Nữ,28603236,2014-03-18,,D065
E014073,Cô Ngọc Hoàng,1989-01-10,Nam,10879417,2035-03-08,,D078
E014074,Quý cô Khoa Nguyễn,1993-06-09,Nữ,10563918,2023-02-16,,D012
E014075,Chị Yến Dương,2002-04-18,Nam,26064367,2034-10-08,,D040
E014076,Chị Linh Nguyễn,1992-01-04,Nam,29776813,2039-09-29,,D043
E014077,Nhật Hoàng,1996-05-12,Nữ,24728104,2024-04-09,2033-12-04,D062
E014078,An Bùi,1983-01-23,Nữ,10879417,2027-11-28,2048-12-04,D078
E014079,Thành Xuân Trần,1987-03-28,Nữ,32770388,2032-07-05,,D061
E014080,Ông Vũ Nguyễn,2004-08-01,Nam,20950077,2027-07-03,2038-06-04,D022
E014081,Phúc Đặng,1993-03-08,Nam,33351309,2018-01-25,,D046
E014082,Quý ông Nhiên Bùi,1998-06-01,Nữ,24631859,2044-10-10,,D008
E014083,Nhật Trần,2000-08-26,Nam,27488130,2049-10-22,2049-10-30,D031
E014084,Chi Phạm,1990-09-28,Nữ,33351309,2018-09-30,,D046
E014085,Khoa Hải Đặng,1997-11-05,Nam,13850282,2033-05-31,,D067
E014086,Quý cô Thảo Mai,1984-06-20,Nam,20950077,2004-05-02,,D022
E014087,Phúc Quang Bùi,1994-09-05,Nam,31307318,2044-02-10,,D009
E014088,Bà Ngọc Lê,1991-06-19,Nữ,16522869,2026-11-19,,D036
E014089,Bác Phúc Trần,1993-05-26,Nam,40000000,2032-02-05,,D021
E014090,Chị Chi Trần,2003-01-15,Nam,28728286,2048-09-27,,D079
E014091,Bảo Hữu Dương,1994-01-18,Nữ,40000000,2020-10-20,,D035
E014092,Minh Đức Bùi,2004-12-14,Nữ,36093326,2046-11-28,,D037
E014093,Thành Dương,1980-06-27,Nữ,28728286,2030-06-08,2034-03-11,D079
E014094,Quý cô Ánh Đặng,1985-12-07,Nữ,25098491,2014-11-29,,D092
E014095,Quý cô Hà Lê,1991-06-13,Nam,29469380,2037-03-12,2061-02-17,D103
E014096,Ánh Trần,1998-11-25,Nam,24631859,2034-10-10,,D008
E014097,Phương Lê,2004-12-21,Nữ,21797736,2030-09-19,,D060
E014098,Nhiên Mai Phạm,2006-05-07,Nam,12420804,2043-12-15,2053-04-09,D005
E014099,Kim Phú Vũ,1983-06-08,Nữ,38188908,2030-05-02,,D011
E014100,Quý cô Lâm Dương,1981-03-29,Nữ,27247584,2018-11-28,,D080
E014101,Lâm Đặng,2004-01-19,Nữ,27970033,2038-09-27,,D072
E014102,Hương Mai,1985-01-13,Nữ,29469380,2034-01-18,,D103
E014103,Huy Hữu Phạm,1987-12-05,Nữ,21797736,2007-04-02,,D060
E014104,Quý ông Trung Hoàng,1987-05-29,Nam,26704750,2020-03-14,,D088
E014105,Chi Trần,1993-05-26,Nam,26704750,2029-12-20,,D088
E014106,Bác Anh Nguyễn,1983-12-25,Nam,40000000,2017-04-06,,D014
E014107,Ông Bảo Hoàng,1980-01-24,Nam,13850282,2007-01-05,,D067
E014108,Ngọc Hoàng,1991-10-11,Nữ,40000000,2029-07-26,,D077
E014109,Quý cô Hạnh Vũ,1987-11-21,Nữ,30125312,2029-09-05,,D082
E014110,Cô Nhật Phạm,2005-03-13,Nam,40000000,2030-08-19,2044-08-07,D007
E014111,Ánh Phạm,2002-04-30,Nữ,37851000,2045-07-18,,D068
E014112,Xuân Phạm,1983-11-07,Nam,23060627,2019-12-18,,D074
E014113,Hoàng Mai,2004-08-02,Nữ,10879417,2040-09-06,,D078
E014114,Thành Hoàng Bùi,1983-06-03,Nữ,40000000,2013-10-15,2026-01-16,D035
E014115,Ông Trọng Trần,1986-02-06,Nam,28603236,2016-04-26,,D065
E014116,Bà Phương Đặng,1993-12-05,Nam,25681902,2030-12-13,,D039
E014117,Bà Lan Dương,1987-09-27,Nữ,34314346,2017-02-03,,D053
E014118,Nhật Phạm,1996-02-25,Nam,33351309,2016-09-27,,D046
E014119,Kim Mai Bảo Hoàng,1994-03-01,Nữ,10563918,2034-07-07,,D012
E014120,Anh Trọng Mai,1991-05-17,Nữ,10752667,2024-02-29,,D024
E014121,Hải Xuân Phạm,1995-08-10,Nam,37423987,2037-08-29,,D018
E014122,Khoa Mai Hoàng,1999-10-31,Nữ,26598909,2042-10-31,,D034
E014123,Cô Vi Bùi,1988-11-15,Nữ,35648224,2023-02-19,,D090
E014124,Nhật Tấn Hoàng,1992-01-05,Nam,34314346,2010-02-26,,D053
E014125,Chị Linh Bùi,1979-08-25,Nam,24545233,2011-11-13,,D100
E014126,Quý ông Bảo Vũ,1979-02-28,Nam,32813640,2015-05-13,,D057
E014127,Tú Xuân Lê,1987-10-03,Nam,34969054,2008-08-13,,D050
E014128,Quang Mai,2003-02-16,Nữ,24728104,2048-07-31,,D062
E014129,Hưng Thị Hoàng,1987-12-12,Nữ,10752667,2030-11-29,2055-11-12,D024
E014130,Ánh Mai,1986-10-14,Nữ,30125312,2008-07-25,2010-11-13,D082
E014131,Quý cô Thảo Dương,1987-07-04,Nữ,34314346,2007-09-15,2025-12-18,D053
E014132,Quý cô Hà Lê,2006-06-07,Nữ,31817866,2051-08-28,2074-01-11,D003
E014133,Trung Tấn Hoàng,2000-04-28,Nam,10563918,2041-04-13,,D012
E014134,Hạnh Mai,1982-03-20,Nữ,28387010,2020-10-09,,D025
E014135,Yến Lê,2006-01-16,Nam,35648224,2043-06-29,,D090
E014136,Cô Hải Đặng,1986-06-08,Nam,33351309,2023-11-14,,D046
E014137,Quang Nguyễn,1985-09-25,Nam,33628164,2004-11-22,,D073
E014138,Bà Xuân Vũ,1991-03-30,Nam,40000000,2021-11-26,2046-03-25,D063
E014139,Bảo Lê,1995-05-08,Nam,35648224,2037-04-14,,D090
E014140,Dũng Mai,1985-08-15,Nữ,38780953,2006-07-08,,D096
E014141,Quý cô Yến Vũ,1990-05-02,Nữ,37843241,2040-01-07,,D094
E014142,Linh Bùi,2001-04-16,Nữ,36610231,2046-06-04,,D055
E014143,Bác Khoa Dương,2003-12-02,Nữ,36610231,2032-04-15,,D055
E014144,Chi Dương,1998-05-06,Nữ,38188908,2044-03-14,,D011
E014145,Dũng Hoàng,1991-09-10,Nam,25383404,2024-08-01,,D002
E014146,Chị Dương Lê,2005-05-09,Nam,28728286,2037-04-01,,D079
E014147,Vũ Nguyễn,1990-11-24,Nam,36093326,2036-07-25,,D037
E014148,Anh Quang Phạm,1999-06-22,Nam,34729139,2021-07-17,,D027
E014149,Hải Mai,2005-04-09,Nam,34587418,2047-09-05,,D010
E014150,Chi Nguyễn,1984-10-20,Nữ,17325449,2013-11-14,2031-10-20,D101
E014151,Thảo Trần,2001-01-09,Nữ,40000000,2043-05-14,,D007
E014152,Lan Dương,1983-08-08,Nữ,26910628,2031-12-03,,D085
E014153,Trọng Dương,1982-01-18,Nam,26910628,2009-07-14,,D085
E014154,Duyên Nguyễn,1986-08-27,Nam,28387010,2011-04-10,,D025
E014155,Cô Hương Lê,1998-02-08,Nam,17325449,2028-07-17,,D101
E014156,Ông Tùng Vũ,1983-06-13,Nam,34314346,2028-07-10,2040-11-10,D053
E014157,Nhật Mai,1989-01-27,Nữ,27247584,2015-05-12,,D080
E014158,Nhiên Trần,1980-03-02,Nam,37423987,2006-05-22,2014-09-18,D018
E014159,Anh Phú Trần,1991-09-01,Nam,10752667,2024-01-02,2049-08-14,D024
E014160,Chị Ngọc Trần,1987-02-14,Nam,37423987,2016-02-09,,D018
E014161,Hà Hải Dương,2001-02-08,Nữ,31183332,2019-03-26,2020-04-05,D075
E014162,Trọng Vũ,1984-05-26,Nam,17187826,2003-05-16,2024-10-28,D029
E014163,Yến Mai,1989-02-27,Nữ,31817866,2025-07-12,,D003
E014164,Quang Dương,1998-12-08,Nam,28080468,2019-09-04,2043-04-02,D069
E014165,Vi Phạm,1988-07-12,Nữ,24571598,2011-01-06,,D087
E014166,Vi Đặng,1994-03-14,Nữ,37082399,2018-02-24,,D099
E014167,Vũ Mai,1994-08-28,Nam,19497965,2029-05-14,,D048
E014168,Nam Phạm,2006-01-29,Nữ,10269551,2050-06-20,,D030
E014169,Quý cô Hồng Mai,1988-09-24,Nữ,30842831,2006-09-21,2015-07-04,D033
E014170,Bà Hà Hoàng,1979-07-25,Nam,14268244,2028-01-14,,D089
E014171,Quý cô Khoa Mai,1979-11-12,Nam,21797736,2006-02-12,,D060
E014172,Bà Kim Bùi,1987-12-03,Nam,35346307,2008-03-19,,D017
E014173,Cô Hồng Dương,2006-12-09,Nam,24720632,2040-03-25,,D058
E014174,Lâm Thị Hoàng,1991-03-31,Nữ,40000000,2029-12-10,,D007
E014175,Chị Kim Bùi,2005-11-22,Nữ,26288777,2039-03-01,,D051
E014176,Cô Hồng Lê,1997-06-11,Nữ,10752667,2034-03-28,2052-08-31,D024
E014177,Mai Dương,1988-01-09,Nam,10563918,2016-08-15,2017-02-12,D012
E014178,Dũng Phạm,1989-11-24,Nữ,28728286,2019-06-02,,D079
E014179,Xuân Nguyễn,1996-04-07,Nữ,33351309,2039-11-06,2051-06-15,D046
E014180,Hạnh Bảo Trần,1998-10-22,Nam,29469380,2017-06-20,,D103
E014181,Quý cô Vân Trần,2000-08-25,Nam,14552387,2027-06-29,,D059
E014182,Minh Phạm,1997-03-05,Nam,25432136,2017-01-20,,D004
E014183,Bác Dũng Mai,1986-07-30,Nữ,26406215,2025-10-26,2044-12-30,D054
E014184,Hoàng Vũ,1980-02-22,Nam,27723417,2001-10-15,,D001
E014185,Hà Đức Đặng,1994-11-23,Nam,26910628,2035-11-18,,D085
E014186,Quý cô Phương Mai,2002-05-09,Nữ,18533053,2032-01-16,,D104
E014187,Quý cô Mai Trần,1983-03-12,Nữ,17187826,2020-03-10,,D029
E014188,Thảo Lê,1983-12-09,Nữ,35648224,2010-12-29,,D090
E014189,Bảo Lê,1990-01-21,Nữ,40000000,2014-10-22,,D105
